path,label,classification
Tiger (899).JPG,Tiger,1
Tiger (577).JPG,Tiger,1
Tiger (72).JPG,Tiger,1
Tiger (1240).JPG,Tiger,1
Tiger (3832).JPG,Tiger,1
Tiger (914).JPG,Tiger,1
Tiger (3431).JPG,Tiger,1
Tiger (222).JPG,Tiger,1
nTiger (284).JPG,Not Tiger,0
Tiger (2066).JPG,Tiger,1
nTiger (886).JPG,Not Tiger,0
nTiger (1907).JPG,Not Tiger,0
nTiger (907).JPG,Not Tiger,0
nTiger (2407).JPG,Not Tiger,0
nTiger (695).JPG,Not Tiger,0
nTiger (2751).JPG,Not Tiger,0
nTiger (594).JPG,Not Tiger,0
Tiger (1924).JPG,Tiger,1
Tiger (2771).JPG,Tiger,1
Tiger (2775).JPG,Tiger,1
nTiger (291).JPG,Not Tiger,0
Tiger (424).JPG,Tiger,1
Tiger (2546).JPG,Tiger,1
nTiger (741).JPG,Not Tiger,0
Tiger (367).JPG,Tiger,1
Tiger (3138).JPG,Tiger,1
Tiger (983).JPG,Tiger,1
nTiger (2872).JPG,Not Tiger,0
nTiger (1719).JPG,Not Tiger,0
nTiger (1152).JPG,Not Tiger,0
Tiger (3650).JPG,Tiger,1
nTiger (2252).JPG,Not Tiger,0
Tiger (3480).JPG,Tiger,1
nTiger (1241).JPG,Not Tiger,0
Tiger (1227).JPG,Tiger,1
nTiger (1928).JPG,Not Tiger,0
nTiger (558).JPG,Not Tiger,0
Tiger (1790).JPG,Tiger,1
Tiger (1603).JPG,Tiger,1
nTiger (2134).JPG,Not Tiger,0
Tiger (1250).JPG,Tiger,1
Tiger (333).JPG,Tiger,1
nTiger (2251).JPG,Not Tiger,0
Tiger (4092).JPG,Tiger,1
nTiger (2941).JPG,Not Tiger,0
nTiger (772).JPG,Not Tiger,0
nTiger (1307).JPG,Not Tiger,0
nTiger (1830).JPG,Not Tiger,0
Tiger (1102).JPG,Tiger,1
Tiger (109).JPG,Tiger,1
Tiger (2039).JPG,Tiger,1
Tiger (3260).JPG,Tiger,1
Tiger (3741).JPG,Tiger,1
Tiger (1061).JPG,Tiger,1
nTiger (2991).JPG,Not Tiger,0
Tiger (100).JPG,Tiger,1
Tiger (3100).JPG,Tiger,1
nTiger (2674).JPG,Not Tiger,0
nTiger (674).JPG,Not Tiger,0
Tiger (3373).JPG,Tiger,1
Tiger (2684).JPG,Tiger,1
nTiger (109).JPG,Not Tiger,0
nTiger (969).JPG,Not Tiger,0
nTiger (577).JPG,Not Tiger,0
Tiger (3013).JPG,Tiger,1
Tiger (587).JPG,Tiger,1
Tiger (1449).JPG,Tiger,1
nTiger (1868).JPG,Not Tiger,0
nTiger (2113).JPG,Not Tiger,0
Tiger (4326).JPG,Tiger,1
Tiger (1768).JPG,Tiger,1
nTiger (2697).JPG,Not Tiger,0
Tiger (258).JPG,Tiger,1
Tiger (1208).JPG,Tiger,1
Tiger (1022).JPG,Tiger,1
Tiger (4380).JPG,Tiger,1
Tiger (3551).JPG,Tiger,1
Tiger (3372).JPG,Tiger,1
Tiger (1076).JPG,Tiger,1
nTiger (2365).JPG,Not Tiger,0
nTiger (344).JPG,Not Tiger,0
nTiger (1243).JPG,Not Tiger,0
nTiger (845).JPG,Not Tiger,0
nTiger (855).JPG,Not Tiger,0
nTiger (774).JPG,Not Tiger,0
Tiger (1402).JPG,Tiger,1
Tiger (818).JPG,Tiger,1
Tiger (4110).JPG,Tiger,1
Tiger (2854).JPG,Tiger,1
nTiger (1610).JPG,Not Tiger,0
Tiger (2240).JPG,Tiger,1
nTiger (2074).JPG,Not Tiger,0
nTiger (1384).JPG,Not Tiger,0
Tiger (3930).JPG,Tiger,1
Tiger (4073).JPG,Tiger,1
Tiger (711).JPG,Tiger,1
Tiger (2336).JPG,Tiger,1
Tiger (3616).JPG,Tiger,1
nTiger (2648).JPG,Not Tiger,0
nTiger (3102).JPG,Not Tiger,0
Tiger (3024).JPG,Tiger,1
Tiger (1094).JPG,Tiger,1
nTiger (538).JPG,Not Tiger,0
Tiger (3499).JPG,Tiger,1
Tiger (4410).JPG,Tiger,1
nTiger (1648).JPG,Not Tiger,0
nTiger (1171).JPG,Not Tiger,0
nTiger (844).JPG,Not Tiger,0
nTiger (2231).JPG,Not Tiger,0
nTiger (131).JPG,Not Tiger,0
nTiger (1036).JPG,Not Tiger,0
nTiger (850).JPG,Not Tiger,0
Tiger (1596).JPG,Tiger,1
nTiger (2204).JPG,Not Tiger,0
nTiger (1049).JPG,Not Tiger,0
Tiger (2827).JPG,Tiger,1
nTiger (2391).JPG,Not Tiger,0
Tiger (1674).JPG,Tiger,1
nTiger (756).JPG,Not Tiger,0
Tiger (1507).JPG,Tiger,1
Tiger (7).JPG,Tiger,1
Tiger (3905).JPG,Tiger,1
nTiger (2614).JPG,Not Tiger,0
Tiger (292).JPG,Tiger,1
nTiger (1048).JPG,Not Tiger,0
Tiger (3685).JPG,Tiger,1
Tiger (3446).JPG,Tiger,1
Tiger (908).JPG,Tiger,1
Tiger (1744).JPG,Tiger,1
nTiger (1342).JPG,Not Tiger,0
nTiger (2563).JPG,Not Tiger,0
nTiger (1597).JPG,Not Tiger,0
Tiger (1496).JPG,Tiger,1
nTiger (2939).JPG,Not Tiger,0
nTiger (990).JPG,Not Tiger,0
Tiger (1853).JPG,Tiger,1
nTiger (920).JPG,Not Tiger,0
Tiger (3629).JPG,Tiger,1
Tiger (2605).JPG,Tiger,1
Tiger (1861).JPG,Tiger,1
nTiger (1594).JPG,Not Tiger,0
nTiger (3005).JPG,Not Tiger,0
nTiger (2752).JPG,Not Tiger,0
Tiger (947).JPG,Tiger,1
nTiger (641).JPG,Not Tiger,0
Tiger (563).JPG,Tiger,1
nTiger (983).JPG,Not Tiger,0
nTiger (1769).JPG,Not Tiger,0
Tiger (2784).JPG,Tiger,1
nTiger (2927).JPG,Not Tiger,0
Tiger (1440).JPG,Tiger,1
nTiger (1521).JPG,Not Tiger,0
nTiger (2698).JPG,Not Tiger,0
Tiger (1703).JPG,Tiger,1
nTiger (2223).JPG,Not Tiger,0
Tiger (271).JPG,Tiger,1
Tiger (1261).JPG,Tiger,1
nTiger (1044).JPG,Not Tiger,0
Tiger (496).JPG,Tiger,1
nTiger (2900).JPG,Not Tiger,0
nTiger (2591).JPG,Not Tiger,0
Tiger (1234).JPG,Tiger,1
Tiger (3159).JPG,Tiger,1
Tiger (1833).JPG,Tiger,1
Tiger (3419).JPG,Tiger,1
Tiger (3849).JPG,Tiger,1
Tiger (2495).JPG,Tiger,1
Tiger (880).JPG,Tiger,1
Tiger (1475).JPG,Tiger,1
nTiger (2143).JPG,Not Tiger,0
Tiger (2438).JPG,Tiger,1
nTiger (2612).JPG,Not Tiger,0
Tiger (4173).JPG,Tiger,1
Tiger (1403).JPG,Tiger,1
nTiger (2922).JPG,Not Tiger,0
nTiger (1010).JPG,Not Tiger,0
Tiger (3773).JPG,Tiger,1
nTiger (138).JPG,Not Tiger,0
nTiger (3136).JPG,Not Tiger,0
nTiger (2125).JPG,Not Tiger,0
Tiger (917).JPG,Tiger,1
Tiger (3097).JPG,Tiger,1
Tiger (1380).JPG,Tiger,1
Tiger (4344).JPG,Tiger,1
nTiger (2565).JPG,Not Tiger,0
nTiger (904).JPG,Not Tiger,0
Tiger (815).JPG,Tiger,1
Tiger (1901).JPG,Tiger,1
nTiger (2629).JPG,Not Tiger,0
Tiger (3611).JPG,Tiger,1
nTiger (1635).JPG,Not Tiger,0
Tiger (944).JPG,Tiger,1
Tiger (2864).JPG,Tiger,1
Tiger (821).JPG,Tiger,1
Tiger (1405).JPG,Tiger,1
Tiger (432).JPG,Tiger,1
Tiger (4198).JPG,Tiger,1
Tiger (1938).JPG,Tiger,1
Tiger (3730).JPG,Tiger,1
nTiger (329).JPG,Not Tiger,0
Tiger (3150).JPG,Tiger,1
Tiger (1730).JPG,Tiger,1
Tiger (3952).JPG,Tiger,1
nTiger (2451).JPG,Not Tiger,0
nTiger (2687).JPG,Not Tiger,0
Tiger (1288).JPG,Tiger,1
Tiger (4312).JPG,Tiger,1
nTiger (2343).JPG,Not Tiger,0
Tiger (1419).JPG,Tiger,1
Tiger (872).JPG,Tiger,1
Tiger (1119).JPG,Tiger,1
Tiger (3322).JPG,Tiger,1
Tiger (96).JPG,Tiger,1
nTiger (2964).JPG,Not Tiger,0
nTiger (2678).JPG,Not Tiger,0
nTiger (535).JPG,Not Tiger,0
Tiger (3680).JPG,Tiger,1
Tiger (2648).JPG,Tiger,1
nTiger (1849).JPG,Not Tiger,0
Tiger (1460).JPG,Tiger,1
Tiger (3887).JPG,Tiger,1
Tiger (2310).JPG,Tiger,1
nTiger (211).JPG,Not Tiger,0
Tiger (2065).JPG,Tiger,1
Tiger (172).JPG,Tiger,1
Tiger (3522).JPG,Tiger,1
Tiger (1714).JPG,Tiger,1
nTiger (3126).JPG,Not Tiger,0
Tiger (2176).JPG,Tiger,1
Tiger (3293).JPG,Tiger,1
nTiger (2179).JPG,Not Tiger,0
Tiger (4096).JPG,Tiger,1
Tiger (2962).JPG,Tiger,1
nTiger (1796).JPG,Not Tiger,0
nTiger (823).JPG,Not Tiger,0
Tiger (1870).JPG,Tiger,1
Tiger (2587).JPG,Tiger,1
Tiger (520).JPG,Tiger,1
nTiger (374).JPG,Not Tiger,0
nTiger (2079).JPG,Not Tiger,0
Tiger (2781).JPG,Tiger,1
Tiger (4263).JPG,Tiger,1
Tiger (3047).JPG,Tiger,1
Tiger (2979).JPG,Tiger,1
nTiger (1837).JPG,Not Tiger,0
nTiger (1435).JPG,Not Tiger,0
Tiger (238).JPG,Tiger,1
